,name,author,text,image
0,빅 픽처,더글라스 케네디, 출판사 리뷰 책장을 넘길수록 마지막 페이지가 다가오는 게 두렵다 전 세계 여 개국에 판권이 팔린 더글라스 케네디 대표작 아마존 프랑스 베스트셀러 위 프랑스에서 영화제작 중 로맹 뒤리스 까뜨린느 드뇌브 주연 더글라스 케네디 장편소설 빅 픽처 출간 더글라스 케네디는 국내에 처음 소개되지만 프랑스를 비롯한 유럽에서는 현재 절정의 인기가도를 달리는 베스트셀러 작가이다 나고 자란 곳은 미국 현재 머무르는 곳은 영국의 런던 그의 책이 가장 잘 팔리는 나라는 프랑스이다 기이하게도 조국인 미국보다 프랑스를 비롯한 유럽 지역에서 인지도가 높고 독자들의 반응도 뜨겁다 그러나 이 소설 빅 픽처 만큼은 미국을 비롯한 세계 여 개 국에서 출간돼 크게 각광받았다 뉴욕타임스 는 몰입도 최고인 이 소설에 대해 한시도 눈을 뗄 수 없다 마지막 페이지가 다가오는 게 두려울 만큼 흥미진진하다 고 극찬한 바 있다 이 소설은 미국에서의 호평을 기반으로 프랑스를 비롯한 몇몇 나라에서 베스트셀러 위를 기록하는 괄목할만한 성과를 거두었다 작가는 기발한 상상력으로 독자들을 완전한 몰입의 세계로 인도한다 작가의 문체는 생생하고 유머러스하고 위트가 넘친다 그러면서도 섬뜩한 긴장감을 유발한다 예측할 수 없는 상황에 손이 땀으로 흥건히 젖어들 만큼 스릴이 있으며 책에서 시종 눈을 떼지 못하게 하는 마력이 있다 지금과 다른 삶을 살 수 있다면 주어진 삶에 만족하며 사는 사람은 그리 많지 않을 것이다 그러하기에 누구나 진정 원하는 일을 하며 살게 되기를 갈망한다 오래도록 품었던 꿈과 전혀 별개인 일과 생활에 빠져 사는 사람 현재 주어진 여건 때문에 혹은 바쁜 일상에 매몰 돼 꿈이 바래가는 걸 무기력하게 바라볼 수밖에 없는 사람이라면 또 다른 삶에 대한 동경은 가슴에 사무칠 만큼 절박하게 느껴질 것이다 이 소설의 주인공 벤 브래드포드 역시 그런 사람이다 앞날이 탄탄하게 보장된 뉴욕 월가의 변호사 안정된 수입 중상류층 사람들이 모여 사는 교외 고급 주택 거주 미모의 아내와 귀여운 아이들을 둔 가장 겉모습만 보자면 모두들 부러워 할 대상이지만 벤 자신은 조금도 즐겁지 않다 벤의 오랜 소망은 사진가가 되는 것이었다 카메라의 뷰파인더를 들여다보는 동안 느꼈던 희열이 사라진 지금 그의 꿈은 값비싼 카메라와 장비들을 사들이는 호사스런 취미로 남았을 뿐이다 벤의 자괴감은 아내 베스와의 결혼생활이 삐거덕거리는 상황과 맞물려 점점 더 위기상황을 향해 치닫는다 카탈로그에서 방금 튀어나온 것 같은 미모의 아내 베스는 작가의 꿈이 좌절된 책임을 온통 벤의 탓으로 돌린다 벤과 결혼해 두 아이를 낳고 키우느라 기회를 놓치게 된 탓에 전업주부로 눌러앉게 되었다는 게 베스의 불만이다 점점 잦아지는 부부 싸움 아무런 희망도 주지 못하는 일 그 어디에도 더 나은 생을 위한 돌파구는 보이지 않는다 진정 나 를 위한 삶을 살고 싶었던 한 남자 이야기 벤과 갈수록 사이가 멀어지던 베스는 이웃집에 사는 사진가 게리와 혼외정사에 탐닉한다 벤은 우연히 베스가 이웃집 남자 게리의 집에서 불륜행각을 벌이고 나오는 장면을 목격한다 그날 밤 게리의 집을 찾아간 벤은 말다툼 끝에 우발적으로 그를 살해한다 앞날이 탄탄하게 보장된 변호사 신분에서 일급살인을 저지른 범법자가 된 벤은 완전범죄를 기도한다 요트사고를 위장해 게리의 시신을 소각하고 사건을 은폐한 벤은 남은 생애를 게리의 신분으로 살아가기로 작정하고 도주의 길에 올라 몬태나 주 마운틴폴스에 정 착한다 심심풀이로 마운틴폴스의 토착인물들을 사진에 담았던 벤 우연히 그 사진이 지역 신문에 게재되면서 그는 일약 유명 사진가가 된다 그러나 매스컴의 취재 요청이 쇄도하고 온갖 신문 및 잡지에서 작업의뢰가 몰려들면서 그는 숨겨진 과거가 발각될 위기에 처한다 총 부로 이루어진 구성에 백 페이지에 육박하는 내용이지만 손에 집어 드는 즉시 단숨에 읽어나갈 수 있을 만큼 흥미진진한 소설이다 작가는 전혀 어울릴 것 같지 않은 요소들을 한데 섞고 버무려 박진감 넘치는 이야기를 이끌어낸다 넓은 의미로는 스릴러 범주에 드는 소설이지만 작가의 예술에 대한 심미안 사진에 대해 해박한 지식을 음미해보는 재미도 각별하다 작가는 사진 촬영 및 현상 인화에 이르기까지 전문가에 필적할만한 지식을 자랑한다 벤에게 주어진 제 의 인생은 과연 어떻게 전개될 것인가 마운틴폴스에서 시작된 앤과의 로맨스의 결말은 독자들은 반전에 반전을 거듭하는 이야기에서 도무지 벗어날 기회를 찾기 힘들 것이다 뛰어난 스릴러이면서 현대사회를 깊이 있게 조망한 이 소설은 더글라스 케네디의 재능이 유감없이 발휘된 대표작으로 손꼽힌다 주인공 벤의 잃어버린 꿈 고독과 슬픔 방황과 일탈의 모습은 절망하는 현대인의 자화상에 다름 아니다 그러하기에 누구나 국적과 성별 세대와 관계없이 깊숙이 빠져들어 읽게 되는 소설이다 프랑스에서 이 소설에 대한 영화화 작업이 진행 중이라고 한다 프랑스 판 소설 제목인 자신의 삶을 살고 싶었던 남자 가 영화 제목으로 쓰인다 로맹 뒤리스 주연에 까뜨린느 드뇌브가 출연하는 것으로 알려져 있다 영화에서는 벤의 아이러니한 삶을 어떻게 그려낼까 작가의 소설 중에서는 데드하트 The Dead Heart 가 이미 영화화 된 바 있다 빅 픽처 에 대한 언론 서평한시도 눈을 뗄 수 없다 마지막 페이지가 다가오는 게 두려울 만큼 흥미진진하다 뉴욕타임스 계속 책장을 넘기게 만드는 무서운 우화 데일리 메일 더글라스 케네디의 글재주 덕분에 이야기에 완전히 빠져 내달리지 않을 수 없다 에스콰이어 굉장한 스토리 세련되고 재미있는 스릴러 인디펜던트 손바닥이 따끔거리는 긴장 더할 수 없이 매혹적이다 더타임스 얽히고설켜서 눈을 뗄 수 없는 스릴러 GQ 밀리언셀러를 바라는 출판인에게는 꿈같은 작품 전개가 빠른 스릴러이며 현대사회를 깊이 있게 통찰해 스릴러 장르의 한계를 뛰어넘은 소설 익스프레스 높은 완성도 빠른 전개 스릴 만점 소설 지루해할 틈이 없을 만큼 풍부한 재미를 갖췄다 케네디는 그야말로 빼어나고 위트가 넘치는 작가다 파이낸셜타임스 뛰어나게 현실적인 심리적 통찰 선데이 텔레그래프 케네디는 강약과 긴장을 조절하는 데 매우 뛰어난 감각을 지닌 작가다 선데이타임스 멋지게 노골적이다 리터러리 리뷰 최근 출간된 서스펜스 소설 중 빅 픽처 보다 뛰어난 작품을 아직 보지 못했다 선데이트리뷴 아일랜드 뛰어난 이야기 빼어난 문체 선데이인디펜던트 아일랜드 마지막 장까지 계속 빨리 책장을 넘길 수밖에 없다 컴퍼니 ,http://image.bandinlunis.com/upload/product/3154/3154993.jpg
1,"그해, 여름 손님(양장)",안드레 애치먼, 출판사 리뷰 th 람다 문학상 게이 소설 부문 수장작영화 CALL ME BY YOUR NAME 원작 소설화이팅 어워드 수상자 안드레 애치먼의 감각적인 언어로 열일곱 살 엘리오와 스물네 살 올리버 두 남자의 사랑을 섬세하게 그려 낸 작품이다 년 해외 출간 당시 람다 문학상 게이 소설 부문에서 수상하는 등 세계 언론의 극찬을 받았다 그리고 년 후 영화 CALL ME BY YOUR NAME 으로 재탄생 전 세계 영화제 관왕 및 개 부문에서 노미네이트하면서 다시금 이목을 끌고 있다 피아노 연주와 책이 삶의 전부인 열일곱 소년 엘리오는 이탈리아 해안가의 별장에서 여름을 맞이한다 부모님은 책 출간을 앞두고 원고를 손봐야 하는 젊은 학자들을 초대하는데 그해 여름 손님은 스물넷의 미국인 철학교수 올리버다 엘리오는 자유분방하면서도 신비한 매력으로 만나는 사람마다 매료시키는 올리버에게 첫눈에 반하면서 거침없이 빠져든다 올리버는 엘리오가 다가갈 때마다 나중에 라며 피하지만 결국 둘은 멈출 수 없는 사랑을 나눈다 하이든 리스트 바흐와 헤라클레이토스 파울 첼란 퍼시 셸리 레오파르디를 넘나드는 두 사람의 의식 세계와 온전히 하나가 되고자 열망하는 몸짓이 세련되고 품위 있는 로맨스를 완성해 낸다 시대가 변해도 여전히 낯선 사랑의 이름 동성애세련된 문체로 펼쳐 내는 지중해 여름 공기보다 더 뜨거운 사랑 그해 여름 손님 은 훗날 성장한 엘리오가 그해 여름을 회상하는 것으로 시작해 올리버와 함께 보낸 리비에라에서의 주 로마에서의 특별한 날들을 배경으로 언제까지나 함께 할 수 없고 누구에게도 말할 수도 없는 비밀을 안은 채 특별한 친밀함을 쌓아 나가는 과정을 그린다 마음을 온전히 열어 보이지 않는 올리버를 향해 욕망을 떨쳐낼 수 없는 지경에 이른 엘리오는 지중해 뜨거운 여름 공기보다 더 뜨거운 목소리로 되뇐다 내 눈의 빛 내 눈의 빛 당신은 세상의 빛 내 인생의 빛 같은 사람이에요 내 눈의 빛 같은 사람이라는 말의 의미를 몰랐고 대체 어디서 튀어나왔는지 의아했지만 말도 안 되는 그런 표현에도 눈물이 나왔다 그의 베개와 수영복에 눈물을 흘리고 싶었다 그가 혀끝으로 닦아서 슬픔이 사라지게 만들어 줬으면 했다 그가 내 발을 만진 이유가 이해되지 않았다 추파를 던진 걸까 아니면 다정한 포옹 마사지처럼 좋은 의도로 보내는 연대감이나 동지애의 표시일까 더 이상 성관계를 맺지는 않지만 친구로 지내면서 가끔 영화를 보러 가는 연인 사이의 가벼운 쿡 찌르기 같은 걸까 아니면 아직도 기억나는 그 말 아무런 결과로 이어지지 않더라도 언제나 우리 사이에 감정이 남아 있을 거라는 뜻인가 p 네 이름으로 나를 불러 줘 내 이름으로 너를 부를게 그해 여름 손님 은 엘리오의 목소리를 통해 두 사람이 사랑하는 장면을 감성적이고 세련되게 표현한다 선정적인 육체 묘사보다 내면의 감정을 날것 그대로 전한다 특히 원제이기도 한 Call Me by Your Name 이 나오는 장면은 몸과 몸의 관계를 넘어 누구와도 공유한 적 없는 정신 영역까지도 함께 해야 비로소 두 사람이 완전한 하나가 된다는 주제를 잘 드러낸다 진정한 사랑을 육체의 끌림과 관계로 표현하는 대신 사람과 사람의 완벽한 교감으로 이야기하는 것이다 그동안 난 어디에 있었던 거지 올리버 내가 어릴 때 당신은 어디에 있었나요 이게 없는 삶은 무슨 의미일까 라는 질문이기도 했다 끝에서 한 번도 아니고 여러 번 그만둔다면 난 죽을 만큼 괴로울 거예요 그만둔다면 난 죽을 만큼 괴로울 거예요 라고 말한 사람이 그가 아니라 나인 이유였다 그것은 내 꿈과 환상 그와 나 그의 입에서 내 입으로 다시 그의 입으로 입에서 입으로 왔다 갔다 하는 욕망의 말을 완성하는 길이었다 내가 외설스러운 말을 시작했는지 그가 부드럽게 따라 하다가 말했다 네 이름으로 나를 불러 줘 내 이름으로 너를 부를게 태어나 처음 해 본 일이었다 그를 내 이름으로 부르는 순간 나는 그 전에 어쩌면 그 후에도 타인과 공유한 적 없는 영역으로 들어갔다 p 그해 여름 손님 을 읽으며 시간과 공간이 가로막아도 결코 변하지 않는 사랑을 느껴 보기 바란다 두 연인의 절박한 숨소리가 느껴지는 순간 가슴이 뜨거워질 것이다 제 회 아카데미 개 부문 노미네이트 콜 미 바이 유어 네임 원작 소설 추천글 뉴욕 타임스 선정 올해의 주목할 만한 책 샌프란시스코 크로니클 선정 올해의 주목할 만한 책 워싱턴 포스트 선정 올해 최고의 책 시카고 트리뷴 선정 올해의 책 시애틀 타임스 선정 올해의 책 저자의 욕망을 섬세하고 잘 다듬어진 문장으로 구현해 낸 소설이다 뉴요커 위대한 사랑 이야기 이 아름다운 소설은 문장마다 현기증이 날 정도의 진실한 감정을 담고 있다 마이클 업처치 시애틀 타임스 단연 뛰어난 소설이다 안드레 애치먼이 표현한 아름다움과 열정의 순수함은 이 특별한 소설을 최고의 낭만 소설 자리에 올려놓았다 찰스 카이저 워싱턴 포스트 이 빛나는 소설은 풍성하고 감각적이다 안드레 애치먼은 두 인물의 싹 트는 관계를 매우 절묘하게 그려 냈다 카렌 캠벨 보스턴 글로브 ,http://image.bandinlunis.com/upload/product/4152/4152417.jpg
2,봉제인형 살인사건,다니엘 콜, 이 책은 영국 아마존 베스트셀러 년 런던 도서전 최고의 화제작 영국 미국 일본 독일 러시아 등 주요 선진국 포함 개국 번역 출간 영국TV 드라마화 제작 확정 년 월 런던 도서전에서 가장 큰 주목을 받은 소설 봉제인형 살인사건 은 다니엘 콜의 데뷔작으로서 영국 미국 독일 일본을 포함한 개국에서 출간되었고 치열한 경쟁 끝에 데렐 가족 을 히트시킨 ITV 가 TV판권을 획득했다 봉제인형 살인사건 은 생동감 있는 묘사 입체적인 캐릭터 치밀하고 절묘한 플롯 반전의 반전을 거듭하는 긴장감 넘치는 구성으로 첫 문장에서부터 마지막 문장까지 단숨에 읽게 만드는 흡입력을 가지고 있다 추리스릴러 소설의 대가의 반열에 오른 레이첼 애보트나 M J 알리지 같은 작가들도 다니엘 콜의 등단을 새로운 천재 작가의 탄생이라며 치켜세웠다 신체의 여섯 부위를 바늘과 실로 꿰매 이어 붙인 살인사건이라는 섬뜩한 소재를 다루면서도 진정한 정의가 무엇인지에 대해 생각하게 만드는 작품이다 출판사 리뷰 여성 명의 희생자 하나로 꿰매진 몸통 범인과의 피말리는 두뇌싸움 미친 가독성 런던의 허름한 아파트에서 신체의 여섯 부위를 꿰매서 이어 붙인 시신 한 구가 발견되었다 각 신체 부위는 서로 다른 사람의 몸에서 가져온 것이므로 희생자는 총 여섯 명이다 사람들은 이를 봉제인형 살인사건이라고 부른다 그러나 여섯 명의 희생자가 누구인지 그들의 공통점은 무엇인지에 대해 어떠한 단서도 없어 수사가 미궁에 빠질 무렵 또 다른 편지 한 통이 울프 형사에게 전달된다 편지에는 또 다른 여섯 명의 이름과 날짜가 적혀 있다 런던 경찰이 봉제인형 살인사건의 희생자들을 추적하는 과정에서 그 누구도 상상할 수 없는 엄청난 비밀이 드러나는데 내 소설 이니미니 를 재밌게 읽었다면 봉제인형 살인사건 에도 흠뻑 빠져들 것이다 최고의 추리스릴러 M J 알리지읽는 내내 긴장의 끈을 놓을 수 없다 뒷 내용이 궁금해서 미칠 것 같다 미친 듯이 책장이넘어간다 피터 로빈슨 년 런던 도서전이 주목한 최고의 플롯 멋진 캐릭터 죽이는 속도감 사이먼 토인역대급 추리스릴러 번뜩이는 아이디어와 재치 봉제인형 살인사건 을 내려놓을 수 없었다 레이첼 애보트 ,http://image.bandinlunis.com/upload/product/4113/4113591.jpg
3,연을 쫓는 아이 - 개정,할레드호세이니, 이 책은 잃어버린 순수를 회복하는 과정을 고통스러울 정도로 정직하게 그려낸 소설이자 짙은 향수에서 헤어나지 못할 만큼 충격적이고도 아름다운 이야기 아프가니스탄의 유복한 집에서 태어난 아미르와 하인의 아들 하산은 어릴 적부터 절친한 친구처럼 지낸다 하지만 아미르가 살 되던 해의 겨울 연 날리기 시합 때 일어난 사건을 계기로 두 사람의 우정에 시련이 닥친다 그후 아미르는 전쟁을 피해 미국으로 망명하여 평온한 생활을 하다가 세가 되던 년 여름 예기치 않은 운명의 전환기를 맞는다 하산을 배반한 죄값을 치르기로 결심하고 탈레반 지배하의 아프가니스탄으로 돌아오는 아미르 그는 태어나 처음으로 운명에 거역했다 실 끊어진 연과 같이 이제 아미르는 근심 없는 자신에게로 두 번 다시 되돌아갈 수 없다 하지만 연을 쫓을 때와 같이 전력으로 달릴 수 있다면 진실을 마주할 용기를 갖는다면 다시 소년의 웃는 얼굴을 만날 수 있을 것이다 전 세계 개국 언어로 번역 백만 부 판매 년 프랑스 엘르ELLE 독자 대상 그랑프리 년 월 마크 포스터 감독 영화 연을 쫓는 아이 국내 개봉 출판사 리뷰 뉴욕 타임즈 주 장기 베스트셀러 년 미국도서관협회 청소년이 읽을 만한 성인 도서 선정 출간 이후 현재까지 줄곧 언론과 독자들의 열띤 반응을 얻고 있는 연을 쫓는 아이 개정판 도련님을 위해서라면 천 번이라도 그렇게 할게요 연을 쫓아 달려가던 언청이 하산 버드나무 근처의 공원 벤치에 앉아 라힘 칸이 전화를 끊기 직전에 했던 말을 곰곰이 되새겨보았다 다시 좋아질 수 있는 방법이 있단다 하늘을 날고 있는 두 개의 연을 바라보자 하산과 바바 알리와 카불이 떠올랐다 년 겨울이 닥치기 이전의 삶도 떠올랐다 년 겨울로 인해 모든 것이 확 바뀌어버렸다 그리고 그해 겨울로 인해 나는 지금의 내가 되었다 너를 위해서라면 천 번이라도 그렇게 할게 오래도록 가슴을 적시는 사랑과 우정 그리고 배반과 속죄의 인간 드라마 이 두툼한 책을 읽어내는 시간은 그리 많이 걸리지 않는다 주인공 아미르가 어른이 되어가면서 겪는 성장통과 아프가니스탄의 현실이 인생의 도전장처럼 박진감 있게 펼쳐지는 사이 어느덧 읽는 이의 유년이 겹쳐져 삼중의 책 읽기에 빠지게 된다 육체는 성년이 되었어도 아직도 자라지 못하고 울고 있는 마음속의 아이를 만나는 일은 자신의 인생이 어디서부터 비틀렸는지 어떤 비밀 때문에 아직도 이렇게 아픈가를 정면으로 생각하게 하는 일이다 자신의 오류를 인정하고 울고 있는 마음속의 아이를 깊이 껴안아주고 싶은 마음이 일어나는 그 순간이 한 인간이 진정으로 성장하는 때인지도 모른다 오랜만에 푹 빠져서 읽은 장대한 스케일의 성장소설이다 신경숙 소설가 결코 잊히지 않고 언제까지나 기억에 남는 놀라운 소설이다 꽤 오랜 시간이 흘렀는데도 그동안 내가 읽었던 모든 것들이 그저 그런 것으로 느껴질 정도로 대단히 강렬하다 이사벨 아옌데 소설가 호세이니는 정말로 뛰어난 재능을 가진 이야기꾼이다 그는 과감하게 우리 마음속에 있는 모든 현을 잡아당겨 소리를 내준다 타임즈 매우 따뜻하고 유머러스하며 생생하고 매력적인 이미지들로 가득한 소설이다 뉴욕 타임즈 호세이니는 아미르와 하산의 관계를 아름다운 뉘앙스를 담아 묘사한다 그리고 아미르의 배신은 정말 충격적이다 열정적인 소설이다 문학 리뷰 굴절된 우정 비밀과 배반 양심의 가책과 보상이 복잡하게 얽힌 한 편의 드라마가 아프가니스탄의 격동의 역사를 축으로 그려진다 아프가니스탄의 하늘에 색색의 연이 춤추는 날 소년 아미르의 마음에 죄의식이 자리한다 아미르는 형제 같은 하인 하산이 시달리고 있는 현장을 목격하고도 다리가 움츠러들어 아무것도 할 수 없었다 뿐만 아니라 보고 있는 것만으로도 괴로워서 그를 억지로 멀리했다 양심의 가책에 시달리는 아미르의 모습은 오히려 건전한 것인지도 모른다 그러나 그는 오랜 세월이 흐른 후에도 자기 자신을 괴로움으로부터 해방시키지 못한다 결국 나는 도망쳤다 나는 겁쟁이였기 때문에 도망쳤다 아세프가 무서웠고 그가 내게 할 짓이 두려웠다 상처받을 것이 두려웠다 골목의 하산에게서 등을 돌리면서 나는 나 자신에게 그렇게 변명했다 나는 나 자신에게 그렇게 믿게 만들었다 사실 나는 비겁함을 열망했다 또 다른 변명 내가 도망치고 있는 진짜 이유는 이 세상에 공짜는 없다 는 아세프의 말이 옳다는 것이었다 어쩌면 하산은 바바의 마음을 얻기 위해 내가 치러야만 하는 대가이자 내가 죽여야만 하는 양이었다 그것이 공정한 대가였을까 그 대답이 나도 모르는 사이에 의식 속에 떠올랐다 그는 단지 하자라인에 불과했다 그렇지 않은가 p 미국 망명 생활 속에서 바바는 주유소를 운영하며 아미르를 공부시키고 망명한 아프가니스탄 장군의 딸과 결혼한 아미르는 소설가로 성공한다 몇 년이 지난 후 삶에 안정을 찾고 있을 때 아미르는 파키스탄으로부터 한 통의 전화를 받는다 잘못을 속죄할 기회를 갖게 되는 순간이 온 것이다 가책으로 괴로워하고 죄를 갚아야 함에 근심하던 아미르는 마침내 탈레반 세력하의 아프가니스탄으로 돌아온다 그때 그는 끔찍한 비밀을 알게 된다 한 가지 죄밖에 없다 그리고 그것은 도둑질이다 네가 거짓말을 하면 그것은 진실을 알아야 할 다른 사람의 권리를 훔치는 것이다 그런 말을 나한테 해주지 않았던가 그런데 그를 땅에 묻은 지 년이 지난 지금 바바가 도둑이었다는 것을 알게 되었다 그리고 그는 도둑 중에서도 가장 나쁜 도둑이었다 그가 훔친 것은 신성한 것이었다 내게서는 동생이 있다는 것을 알 권리를 훔쳤고 하산에게서는 신분을 훔쳤으며 알리에게서는 명예를 훔쳤다 오로지 그 자신의 명예와 긍지를 위해서 p 아프가니스탄의 굴곡진 역사를 배경으로 한 따뜻한 성장소설 흥미진진하지만 교육적인 측면을 지니고 있으며 때로는 충격적이기도 한 이 소설은 탈레반 세력이 군림하고 있는 아프가니스탄의 한가운데로 거침없이 우리를 데려가준다 성장소설의 모티프와 함께 이 소설에는 아프가니스탄의 역사상 중요한 사건들이 주인공 아미르의 이야기 속에 치밀하게 짜여 들어가 있다 소설은 년 소련군이 아프가니스탄에 침공하기 이전부터 미국 테러사건 후 오사마 빈 라덴이 이끄는 알 카에다를 소탕하기 위해 미국이 탈레반 통치하의 아프가니스탄을 공격한 시점까지 진행된다 아프가니스탄에 대한 사전지식이 전혀 없는 독자라도 이 소설을 통해 아프가니스탄과 그 역사에 대해 어느 정도 정보를 얻을 수 있을 것이다 파쉬툰인인 아미르와 하자라인 하인인 하산의 관계는 아프가니스탄에 고질적으로 존재하고 있는 인종간의 갈등을 그대로 보여준다 이 갈등은 인종청소라는 명분하에 하자라인 대량학살을 야기했고 이것은 소설 속에서 무고한 하산이 탈레반에게 처형당하는 장면을 통해 나타난다 아미르와 하산이 이복형제라는 사실과 아미르가 하산의 아들 소랍을 양자로 받아들이는 과정은 이런 인종문제에 대한 나름대로의 대안이 아닌가 싶다 옮긴이의 말 중에서 ,http://image.bandinlunis.com/upload/product/largeimage/2744819.jpg
4,"그해, 여름 손님",안드레 애치먼, 이 책은 하나의 책 세 가지 디자인으로 만나는 소설 그해 여름 손님 책표지는 띠지와 재킷의 유무에 따라 각기 다른 분위기를 내면서도 소설이 담은 이국적인 매력을 고스란히 품고 있다 그날의 감성에 따라 새로운 표지를 만나는 점 또한 종이책을 선택하는 특별한 즐거움일 것이다 출판사 리뷰 th 람다 문학상 게이 소설 부문 수장작영화 CALL ME BY YOUR NAME 원작 소설화이팅 어워드 수상자 안드레 애치먼의 감각적인 언어로 열일곱 살 엘리오와 스물네 살 올리버 두 남자의 사랑을 섬세하게 그려 낸 작품이다 년 해외 출간 당시 람다 문학상 게이 소설 부문에서 수상하는 등 세계 언론의 극찬을 받았다 그리고 년 후 영화 CALL ME BY YOUR NAME 으로 재탄생 선댄스 영화제에서 찬사를 받으며 다시금 전 세계의 이목을 끌고 있다 피아노 연주와 책이 삶의 전부인 열일곱 소년 엘리오는 이탈리아 해안가의 별장에서 여름을 맞이한다 부모님은 책 출간을 앞두고 원고를 손봐야 하는 젊은 학자들을 초대하는데 그해 여름 손님은 스물넷의 미국인 철학교수 올리버다 엘리오는 자유분방하면서도 신비한 매력으로 만나는 사람마다 매료시키는 올리버에게 첫눈에 반하면서 거침없이 빠져든다 올리버는 엘리오가 다가갈 때마다 나중에 라며 피하지만 결국 둘은 멈출 수 없는 사랑을 나눈다 하이든 리스트 바흐와 헤라클레이토스 파울 첼란 퍼시 셸리 레오파르디를 넘나드는 두 사람의 의식 세계와 온전히 하나가 되고자 열망하는 몸짓이 세련되고 품위 있는 로맨스를 완성해 낸다 시대가 변해도 여전히 낯선 사랑의 이름 동성애세련된 문체로 펼쳐 내는 지중해 여름 공기보다 더 뜨거운 사랑 그해 여름 손님 은 훗날 성장한 엘리오가 그해 여름을 회상하는 것으로 시작해 올리버와 함께 보낸 리비에라에서의 주 로마에서의 특별한 날들을 배경으로 언제까지나 함께 할 수 없고 누구에게도 말할 수도 없는 비밀을 안은 채 특별한 친밀함을 쌓아 나가는 과정을 그린다 마음을 온전히 열어 보이지 않는 올리버를 향해 욕망을 떨쳐낼 수 없는 지경에 이른 엘리오는 지중해 뜨거운 여름 공기보다 더 뜨거운 목소리로 되뇐다 내 눈의 빛 내 눈의 빛 당신은 세상의 빛 내 인생의 빛 같은 사람이에요 내 눈의 빛 같은 사람이라는 말의 의미를 몰랐고 대체 어디서 튀어나왔는지 의아했지만 말도 안 되는 그런 표현에도 눈물이 나왔다 그의 베개와 수영복에 눈물을 흘리고 싶었다 그가 혀끝으로 닦아서 슬픔이 사라지게 만들어 줬으면 했다 그가 내 발을 만진 이유가 이해되지 않았다 추파를 던진 걸까 아니면 다정한 포옹 마사지처럼 좋은 의도로 보내는 연대감이나 동지애의 표시일까 더 이상 성관계를 맺지는 않지만 친구로 지내면서 가끔 영화를 보러 가는 연인 사이의 가벼운 쿡 찌르기 같은 걸까 아니면 아직도 기억나는 그 말 아무런 결과로 이어지지 않더라도 언제나 우리 사이에 감정이 남아 있을 거라는 뜻인가 p 네 이름으로 나를 불러 줘 내 이름으로 너를 부를게 그해 여름 손님 은 엘리오의 목소리를 통해 두 사람이 사랑하는 장면을 감성적이고 세련되게 표현한다 선정적인 육체 묘사보다 내면의 감정을 날것 그대로 전한다 특히 원제이기도 한 Call Me by Your Name 이 나오는 장면은 몸과 몸의 관계를 넘어 누구와도 공유한 적 없는 정신 영역까지도 함께 해야 비로소 두 사람이 완전한 하나가 된다는 주제를 잘 드러낸다 진정한 사랑을 육체의 끌림과 관계로 표현하는 대신 사람과 사람의 완벽한 교감으로 이야기하는 것이다 그동안 난 어디에 있었던 거지 올리버 내가 어릴 때 당신은 어디에 있었나요 이게 없는 삶은 무슨 의미일까 라는 질문이기도 했다 끝에서 한 번도 아니고 여러 번 그만둔다면 난 죽을 만큼 괴로울 거예요 그만둔다면 난 죽을 만큼 괴로울 거예요 라고 말한 사람이 그가 아니라 나인 이유였다 그것은 내 꿈과 환상 그와 나 그의 입에서 내 입으로 다시 그의 입으로 입에서 입으로 왔다 갔다 하는 욕망의 말을 완성하는 길이었다 내가 외설스러운 말을 시작했는지 그가 부드럽게 따라 하다가 말했다 네 이름으로 나를 불러 줘 내 이름으로 너를 부를게 태어나 처음 해 본 일이었다 그를 내 이름으로 부르는 순간 나는 그 전에 어쩌면 그 후에도 타인과 공유한 적 없는 영역으로 들어갔다 p 그해 여름 손님 을 읽으며 시간과 공간이 가로막아도 결코 변하지 않는 사랑을 느껴 보기 바란다 두 연인의 절박한 숨소리가 느껴지는 순간 가슴이 뜨거워질 것이다 추천글 뉴욕 타임스 선정 올해의 주목할 만한 책 샌프란시스코 크로니클 선정 올해의 주목할 만한 책 워싱턴 포스트 선정 올해 최고의 책 시카고 트리뷴 선정 올해의 책 시애틀 타임스 선정 올해의 책 저자의 욕망을 섬세하고 잘 다듬어진 문장으로 구현해 낸 소설이다 뉴요커 위대한 사랑 이야기 이 아름다운 소설은 문장마다 현기증이 날 정도의 진실한 감정을 담고 있다 마이클 업처치 시애틀 타임스 단연 뛰어난 소설이다 안드레 애치먼이 표현한 아름다움과 열정의 순수함은 이 특별한 소설을 최고의 낭만 소설 자리에 올려놓았다 찰스 카이저 워싱턴 포스트 이 빛나는 소설은 풍성하고 감각적이다 안드레 애치먼은 두 인물의 싹 트는 관계를 매우 절묘하게 그려 냈다 카렌 캠벨 보스턴 글로브 ,http://image.bandinlunis.com/upload/product/4089/4089088.jpg
